Files,Intelligibility,Phoneme Quality,Mispronunciation,Stress,Intonation,Pause Placement,MTI
vishal1_Sentence_L4_20_SEAT_1.npy,1,1,1,0,0,0,1
vishal1_Sentence_L4_20_FOR_1.npy,1,1,1,0,0,0,1
vishal1_Sentence_L4_20_A_2.npy,1,1,1,0,0,0,1
vishal1_Sentence_L4_20_I_1.npy,1,1,1,0,0,0,1
vishal1_Sentence_L4_20_SHAN'T_1.npy,1,1,1,0,0,0,1
vishal1_Sentence_L4_20_BE_1.npy,1,1,1,0,0,0,1
bharati_Phoneme_L3_7-1_GAMES_1.npy,1,1,1,1,1,1,0
triesa_Sentence_L2_80_WE_1.npy,1,0,1,1,1,1,1
triesa_Sentence_L2_80_DREAMED_1.npy,1,0,1,1,1,1,1
triesa_Sentence_L2_80_OF_1.npy,1,0,1,1,1,1,1
triesa_Sentence_L2_80_SWIMMING_1.npy,1,0,1,1,1,1,1
triesa_Sentence_L2_80_IN_1.npy,1,0,1,1,1,1,1
triesa_Sentence_L2_80_SEPTEMBER_1.npy,1,0,1,1,1,1,1
bibin_Sentence_L4_30_HERE_1.npy,1,0,0,0,1,1,1
bibin_Sentence_L4_30_WE_1.npy,1,0,0,0,1,1,1
bibin_Sentence_L4_30_I'M_1.npy,1,0,0,0,1,1,1
bibin_Sentence_L4_30_SORRY_1.npy,1,0,0,0,1,1,1
bibin_Sentence_L4_30_ABOUT_1.npy,1,0,0,0,1,1,1
bibin_Sentence_L4_30_THE_1.npy,1,0,0,0,1,1,1
bibin_Sentence_L4_30_CAN_1.npy,1,0,0,0,1,1,1
bibin_Sentence_L4_30_I_1.npy,1,0,0,0,1,1,1
bibin_Sentence_L4_30_LEND_1.npy,1,0,0,0,1,1,1
bibin_Sentence_L4_30_YOU_1.npy,1,0,0,0,1,1,1
bibin_Sentence_L4_30_A_1.npy,1,0,0,0,1,1,1
bharati_Phoneme_L2_1-2_BEAK_1.npy,1,1,1,0,1,1,0
venkatt_Sentence_L1_62_TURN_1.npy,0,0,0,0,0,0,1
venkatt_Sentence_L1_62_THE_1.npy,0,0,0,0,0,0,1
venkatt_Sentence_L1_62_CURTAIN_1.npy,0,0,0,0,0,0,1
venkatt_Sentence_L1_62_AROUND_1.npy,0,0,0,0,0,0,1
venkatt_Sentence_L1_62_SO_1.npy,0,0,0,0,0,0,1
venkatt_Sentence_L1_62_WE_1.npy,0,0,0,0,0,0,1
venkatt_Sentence_L1_62_CAN_1.npy,0,0,0,0,0,0,1
venkatt_Sentence_L1_62_SEE_1.npy,0,0,0,0,0,0,1
venkatt_Sentence_L1_62_THE_2.npy,0,0,0,0,0,0,1
venkatt_Sentence_L1_62_FERN_1.npy,0,0,0,0,0,0,1
bibin_Phoneme_L8_27-2_COMPOSER_1.npy,1,0,0,0,1,1,1
bharati_Phoneme_L2_85-1_KITCHEN_1.npy,1,1,1,0,1,1,0
vishal1_Phoneme_L1_100-2_WRITHE_1.npy,1,1,1,1,1,1,0
madhavi_Phoneme_L1_37-1_THOUGHT_1.npy,1,1,1,0,1,1,0
stephy_Phoneme_L8_35-3_THROWER_1.npy,1,1,1,0,1,1,1
bharati_Phoneme_L5_33-1_SUIT_1.npy,1,1,1,1,1,1,0
triesa_Phoneme_L1_128-2_CLOSURE_1.npy,1,1,0,0,1,1,1
bharati_Phoneme_L1_59-2_OFFER_1.npy,1,1,1,1,1,1,0
triesa_Phoneme_L3_11-2_CAME_1.npy,1,1,1,1,1,1,0
venkatt_Stress_L4_31_TAKE_1.npy,1,0,0,0,1,1,1
venkatt_Stress_L4_31_IT_1.npy,1,0,0,0,1,1,1
venkatt_Stress_L4_31_HOME_1.npy,1,0,0,0,1,1,1
bibin_Phoneme_L5_11-2_FEEL_1.npy,1,1,1,1,1,1,0
nandini_Stress_L1_43_TRANSLATE_1.npy,1,1,1,1,0,1,0
maheshaa_Phoneme_L5_48-2_SHRED_1.npy,1,0,0,0,1,1,1
vishal1_Phoneme_L8_45-1_ALLOWING_1.npy,1,1,1,0,0,1,1
vishal1_Stress_L3_44_TO_1.npy,1,1,1,1,0,1,0
vishal1_Stress_L3_44_GO_1.npy,1,1,1,1,0,1,0
venkatt_Stress_L3_37_THE_1.npy,1,0,0,0,0,1,1
venkatt_Stress_L3_37_MAD_1.npy,1,0,0,0,0,1,1
venkatt_Stress_L3_37_MARIA_1.npy,1,0,0,0,0,1,1
vishal1_Sentence_L2_38_THE_1.npy,1,1,0,0,0,0,1
vishal1_Sentence_L2_38_INVASION_1.npy,1,1,0,0,0,0,1
vishal1_Sentence_L2_38_CREATED_1.npy,1,1,0,0,0,0,1
vishal1_Sentence_L2_38_DIVISION_1.npy,1,1,0,0,0,0,1
vishal1_Sentence_L2_38_AMONG_1.npy,1,1,0,0,0,0,1
vishal1_Sentence_L2_38_THE_2.npy,1,1,0,0,0,0,1
vishal1_Sentence_L2_38_PEOPLE_1.npy,1,1,0,0,0,0,1
jeeva_Sentence_L3_10_THICK_1.npy,1,0,0,0,1,1,1
jeeva_Sentence_L3_10_GLUE_1.npy,1,0,0,0,1,1,1
jeeva_Sentence_L3_10_OOZED_1.npy,1,0,0,0,1,1,1
jeeva_Sentence_L3_10_OUT_1.npy,1,0,0,0,1,1,1
jeeva_Sentence_L3_10_OF_1.npy,1,0,0,0,1,1,1
jeeva_Sentence_L3_10_THE_1.npy,1,0,0,0,1,1,1
triesa_Intonation_L3_29_SHE_1.npy,1,1,1,1,1,1,1
triesa_Intonation_L3_29_WON'T_1.npy,1,1,1,1,1,1,1
triesa_Intonation_L3_29_HELP_1.npy,1,1,1,1,1,1,1
venktapa_Stress_L4_20_COME_1.npy,1,1,1,1,1,1,1
venktapa_Stress_L4_20_BACK_1.npy,1,1,1,1,1,1,1
madhavi_Phoneme_L5_63-1_SADNESS_1.npy,1,1,1,0,1,1,1
vijje_Sentence_L2_101_WILL_1.npy,1,1,0,0,1,1,1
vijje_Sentence_L2_101_YOU_1.npy,1,1,0,0,1,1,1
vijje_Sentence_L2_101_LEND_1.npy,1,1,0,0,1,1,1
vijje_Sentence_L2_101_ME_1.npy,1,1,0,0,1,1,1
vijje_Sentence_L2_101_THE_1.npy,1,1,0,0,1,1,1
vijje_Sentence_L2_101_LITTLE_1.npy,1,1,0,0,1,1,1
nandini_Phoneme_L2_99-1_MEASURE_1.npy,1,1,1,1,0,1,0
vijje_Phoneme_L5_40-1_PURE_1.npy,1,1,1,0,1,1,0
madhavi_Intonation_L4_21_STOPPING_1.npy,1,1,1,1,0,1,0
madhavi_Intonation_L4_21_YOU_1.npy,1,1,1,1,0,1,0
kiru_Sentence_L2_23_HE'S_1.npy,0,0,0,0,1,1,1
kiru_Sentence_L2_23_MOVING_1.npy,0,0,0,0,1,1,1
kiru_Sentence_L2_23_TO_1.npy,0,0,0,0,1,1,1
kiru_Sentence_L2_23_LIVE_1.npy,0,0,0,0,1,1,1
kiru_Sentence_L2_23_IN_1.npy,0,0,0,0,1,1,1
kiru_Sentence_L2_23_THE_1.npy,0,0,0,0,1,1,1
kiru_Sentence_L2_23_VALLEY_1.npy,0,0,0,0,1,1,1
nandini_Phoneme_L2_2-1_PACK_1.npy,1,1,1,1,0,1,0
jeeva_Stress_L4_26_GIVE_1.npy,1,1,1,0,1,1,1
jeeva_Stress_L4_26_IT_1.npy,1,1,1,0,1,1,1
jeeva_Stress_L4_26_TO_1.npy,1,1,1,0,1,1,1
jeeva_Stress_L4_26_JOHN_1.npy,1,1,1,0,1,1,1
venkatt_Phoneme_L8_16-2_ASIDE_1.npy,1,1,1,1,0,1,0
venktapa_Phoneme_L1_117-2_LEASH_1.npy,0,0,0,0,0,0,1
triesa_Stress_L2_51_INTEREST_1.npy,1,1,1,1,1,1,0
madhavi_Stress_L4_6_SHE_1.npy,1,0,0,0,0,1,1
madhavi_Stress_L4_6_IS_1.npy,1,0,0,0,0,1,1
madhavi_Stress_L4_6_AT_1.npy,1,0,0,0,0,1,1
madhavi_Stress_L4_6_HOME_1.npy,1,0,0,0,0,1,1
vishal1_Stress_L2_23_FAST_1.npy,1,0,0,0,0,1,1
vishal1_Stress_L2_23_BUS_1.npy,1,0,0,0,0,1,1
bharati_Phoneme_L5_27-2_SNORE_1.npy,1,1,1,1,1,1,0
anju_Sentence_L2_18_THE_1.npy,1,1,0,0,1,0,1
anju_Sentence_L2_18_BIG_1.npy,1,1,0,0,1,0,1
anju_Sentence_L2_18_BUG_1.npy,1,1,0,0,1,0,1
anju_Sentence_L2_18_GATHERED_1.npy,1,1,0,0,1,0,1
anju_Sentence_L2_18_GUM_1.npy,1,1,0,0,1,0,1
venkatt_Phoneme_L2_49-2_BED_1.npy,1,1,0,0,1,1,1
jeeva_Phoneme_L2_32-2_DEN_1.npy,1,1,1,1,1,1,0
bibin_Intonation_L4_20_YOU_1.npy,1,0,0,0,0,1,0
bibin_Intonation_L4_20_WERE_1.npy,1,0,0,0,0,1,0
bibin_Intonation_L4_20_ENJOYING_1.npy,1,0,0,0,0,1,0
bibin_Intonation_L4_20_IT_1.npy,1,0,0,0,0,1,0
triesa_Phoneme_L6_10-1_SIX_1.npy,1,1,1,1,1,1,0
bibin_Phoneme_L1_1-2_VAST_1.npy,1,1,1,0,1,1,1
venkatt_Sentence_L3_73_WHERE_1.npy,1,0,0,0,0,1,0
venkatt_Sentence_L3_73_WERE_1.npy,1,0,0,0,0,1,0
venkatt_Sentence_L3_73_YOU_1.npy,1,0,0,0,0,1,0
venkatt_Sentence_L3_73_WHILE_1.npy,1,0,0,0,0,1,0
venkatt_Sentence_L3_73_WE_1.npy,1,0,0,0,0,1,0
venkatt_Sentence_L3_73_WERE_2.npy,1,0,0,0,0,1,0
kiru_Intonation_L3_13_YOU_1.npy,1,1,0,0,1,1,0
kiru_Intonation_L3_13_MUSTN'T_1.npy,1,1,0,0,1,1,0
kiru_Intonation_L3_13_SHAKE_1.npy,1,1,0,0,1,1,0
kiru_Intonation_L3_13_IT_1.npy,1,1,0,0,1,1,0
kiru_Intonation_L3_13_TOO_1.npy,1,1,0,0,1,1,0
kiru_Intonation_L3_13_MUCH_1.npy,1,1,0,0,1,1,0
bibin_Phoneme_L2_25-1_RIP_1.npy,1,1,1,1,1,1,1
madhavi_Phoneme_L1_52-1_BERTHA_1.npy,1,1,1,0,1,1,0
madhavi_Phoneme_L6_10-3_SUCKS_1.npy,1,0,1,0,0,1,0
venkatt_Sentence_L1_3_HIS_1.npy,0,0,0,0,0,1,1
venkatt_Sentence_L1_3_FIN_1.npy,0,0,0,0,0,1,1
venkatt_Sentence_L1_3_IS_1.npy,0,0,0,0,0,1,1
venkatt_Sentence_L1_3_PRETTY_1.npy,0,0,0,0,0,1,1
bibin_Phoneme_L6_3-1_BEEN_1.npy,1,1,1,1,1,1,1
nandini_Phoneme_L1_134-2_OCCASION_1.npy,1,1,0,0,0,1,0
bibin_Phoneme_L2_48-2_SCYTHE_1.npy,1,1,1,1,1,1,0
venktapa_Stress_L4_35_HE_1.npy,1,1,1,0,1,1,1
venktapa_Stress_L4_35_WAS_1.npy,1,1,1,0,1,1,1
venktapa_Stress_L4_35_VERY_1.npy,1,1,1,0,1,1,1
venktapa_Stress_L4_35_AMAZING_1.npy,1,1,1,0,1,1,1
vishal1_Phoneme_L6_20-4_POOL_1.npy,1,1,0,0,1,1,0
stephy_Phoneme_L2_36-1_TIE_1.npy,1,1,1,1,1,1,0
kiru_Sentence_L2_74_MOST_1.npy,1,1,1,1,1,1,1
kiru_Sentence_L2_74_OF_1.npy,1,1,1,1,1,1,1
kiru_Sentence_L2_74_MY_1.npy,1,1,1,1,1,1,1
kiru_Sentence_L2_74_BUSINESS_1.npy,1,1,1,1,1,1,1
kiru_Sentence_L2_74_IS_1.npy,1,1,1,1,1,1,1
kiru_Sentence_L2_74_IN_1.npy,1,1,1,1,1,1,1
kiru_Sentence_L2_74_THAT_1.npy,1,1,1,1,1,1,1
kiru_Sentence_L2_74_OFFICE_1.npy,1,1,1,1,1,1,1
vishal1_Sentence_L3_4_YOU_1.npy,1,1,0,1,0,0,1
vishal1_Sentence_L3_4_PEOPLE_1.npy,1,1,0,1,0,0,1
vishal1_Sentence_L3_4_DON'T_1.npy,1,1,0,1,0,0,1
vishal1_Sentence_L3_4_HAVE_1.npy,1,1,0,1,0,0,1
vishal1_Sentence_L3_4_ADJUSTABLE_1.npy,1,1,0,1,0,0,1
venkatt_Phoneme_L8_43-1_STEWING_1.npy,1,0,0,0,1,1,1
bharati_Phoneme_L3_13-1_SANE_1.npy,0,0,0,0,0,0,1
stephy_Sentence_L3_7_BOB_1.npy,0,0,0,0,1,1,1
stephy_Sentence_L3_7_FOUND_1.npy,0,0,0,0,1,1,1
stephy_Sentence_L3_7_MORE_1.npy,0,0,0,0,1,1,1
stephy_Sentence_L3_7_CLAMS_1.npy,0,0,0,0,1,1,1
stephy_Sentence_L3_7_AT_1.npy,0,0,0,0,1,1,1
stephy_Sentence_L3_7_THE_1.npy,0,0,0,0,1,1,1
stephy_Sentence_L3_7_OCEAN'S_1.npy,0,0,0,0,1,1,1
vijje_Phoneme_L1_4-2_VERY_1.npy,1,1,1,1,0,1,0
vijje_Phoneme_L5_92-1_STRENGTH_1.npy,1,1,0,0,1,1,0
venkatt_Sentence_L2_39_IT_1.npy,1,0,0,0,0,1,0
venkatt_Sentence_L2_39_WAS_1.npy,1,0,0,0,0,1,0
venkatt_Sentence_L2_39_A_1.npy,1,0,0,0,0,1,0
venkatt_Sentence_L2_39_HAPPY_1.npy,1,0,0,0,0,1,0
venkatt_Sentence_L2_39_OCCASION_1.npy,1,0,0,0,0,1,0
kiru_Phoneme_L6_30-2_PARCHED_1.npy,0,0,0,0,0,0,1
bibin_Sentence_L3_66_ADD_1.npy,1,1,0,0,0,0,1
bibin_Sentence_L3_66_THINGS_1.npy,1,1,0,0,0,0,1
bibin_Sentence_L3_66_AS_1.npy,1,1,0,0,0,0,1
bibin_Sentence_L3_66_YOU_1.npy,1,1,0,0,0,0,1
bibin_Sentence_L3_66_FIND_1.npy,1,1,0,0,0,0,1
bibin_Sentence_L3_66_YOU_2.npy,1,1,0,0,0,0,1
bibin_Sentence_L3_66_NEED_1.npy,1,1,0,0,0,0,1
madhavi_Sentence_L2_15_THE_1.npy,1,0,0,0,1,1,1
madhavi_Sentence_L2_15_FOOD_1.npy,1,0,0,0,1,1,1
madhavi_Sentence_L2_15_JUDGE_1.npy,1,0,0,0,1,1,1
madhavi_Sentence_L2_15_REJECTED_1.npy,1,0,0,0,1,1,1
madhavi_Sentence_L2_15_THE_2.npy,1,0,0,0,1,1,1
madhavi_Sentence_L2_15_JUICIEST_1.npy,1,0,0,0,1,1,1
madhavi_Sentence_L2_15_ORANGES_1.npy,1,0,0,0,1,1,1
venkatt_Phoneme_L4_2-1_LIGHT_1.npy,1,0,1,1,1,1,1
stephy_Phoneme_L6_21-3_LACK_1.npy,1,1,1,0,1,1,1
madhavi_Phoneme_L1_124-2_VISION_1.npy,1,1,1,0,0,1,1
venktapa_Phoneme_L4_10-2_REVEAL_1.npy,0,0,0,0,0,0,1
kiru_Sentence_L3_62_COULD_1.npy,1,1,1,0,1,1,1
kiru_Sentence_L3_62_IT_1.npy,1,1,1,0,1,1,1
kiru_Sentence_L3_62_DO_1.npy,1,1,1,0,1,1,1
bibin_Phoneme_L7_27-1_REALLY_1.npy,1,1,1,1,1,1,0
maheshaa_Phoneme_L2_34-1_TUNE_1.npy,1,1,1,1,1,1,0
bibin_Sentence_L2_84_COME_1.npy,1,1,1,0,0,0,1
bibin_Sentence_L2_84_HOME_1.npy,1,1,1,0,0,0,1
bibin_Sentence_L2_84_WITH_1.npy,1,1,1,0,0,0,1
stephy_Phoneme_L5_76-1_TUNNEL_1.npy,1,1,1,1,1,1,1
vishal1_Stress_L4_34_HE_1.npy,1,0,0,0,1,1,1
vishal1_Stress_L4_34_WAS_1.npy,1,0,0,0,1,1,1
vishal1_Stress_L4_34_MOST_1.npy,1,0,0,0,1,1,1
vishal1_Stress_L4_34_AMAZING_1.npy,1,0,0,0,1,1,1
nandini_Stress_L2_17_THIS_1.npy,1,0,1,0,0,1,0
nandini_Stress_L2_17_YEAR_1.npy,1,0,1,0,0,1,0
venktapa_Phoneme_L6_24-2_KNIT_1.npy,1,1,1,0,1,1,0
bharati_Sentence_L4_25_IT_1.npy,1,1,0,0,1,1,1
bharati_Sentence_L4_25_LOOKS_1.npy,1,1,0,0,1,1,1
bharati_Sentence_L4_25_PURPLE_1.npy,1,1,0,0,1,1,1
bharati_Sentence_L4_25_TO_1.npy,1,1,0,0,1,1,1
bharati_Sentence_L4_25_I'D_1.npy,1,1,0,0,1,1,1
bharati_Sentence_L4_25_LIKE_1.npy,1,1,0,0,1,1,1
bharati_Sentence_L4_25_SOMETHING_1.npy,1,1,0,0,1,1,1
bharati_Sentence_L4_25_A_1.npy,1,1,0,0,1,1,1
bharati_Sentence_L4_25_LITTLE_1.npy,1,1,0,0,1,1,1
bharati_Sentence_L4_25_LESS_1.npy,1,1,0,0,1,1,1
bharati_Sentence_L4_25_MORE_1.npy,1,1,0,0,1,1,1
bharati_Sentence_L4_25_LIKE_2.npy,1,1,0,0,1,1,1
bharati_Sentence_L4_25_THE_1.npy,1,1,0,0,1,1,1
bharati_Sentence_L4_25_ONE_1.npy,1,1,0,0,1,1,1
bharati_Sentence_L4_25_I'M_1.npy,1,1,0,0,1,1,1
bibin_Phoneme_L1_35-1_THIEF_1.npy,1,1,1,1,1,1,0
maheshaa_Sentence_L2_68_THEY_1.npy,1,1,0,0,1,0,1
maheshaa_Sentence_L2_68_WENT_1.npy,1,1,0,0,1,0,1
maheshaa_Sentence_L2_68_DOWN_1.npy,1,1,0,0,1,0,1
maheshaa_Sentence_L2_68_THE_1.npy,1,1,0,0,1,0,1
maheshaa_Sentence_L2_68_THIRD_1.npy,1,1,0,0,1,0,1
maheshaa_Sentence_L2_68_PATH_1.npy,1,1,0,0,1,0,1
maheshaa_Sentence_L2_68_TO_1.npy,1,1,0,0,1,0,1
maheshaa_Sentence_L2_68_THE_2.npy,1,1,0,0,1,0,1
maheshaa_Sentence_L2_68_THEATRE_1.npy,1,1,0,0,1,0,1
vishal1_Sentence_L2_76_THE_1.npy,1,1,1,0,0,0,1
vishal1_Sentence_L2_76_SHIP_1.npy,1,1,1,0,0,0,1
vishal1_Sentence_L2_76_CAME_1.npy,1,1,1,0,0,0,1
vishal1_Sentence_L2_76_INTO_1.npy,1,1,1,0,0,0,1
vishal1_Sentence_L2_76_SHORE_1.npy,1,1,1,0,0,0,1
venktapa_Phoneme_L5_66-2_ATMOSPHERE_1.npy,1,0,0,0,1,1,1
vishal1_Phoneme_L4_12-2_WINE_1.npy,1,1,1,0,0,1,0
maheshaa_Sentence_L2_57_CAN_1.npy,1,1,0,0,1,1,0
maheshaa_Sentence_L2_57_MY_1.npy,1,1,0,0,1,1,0
maheshaa_Sentence_L2_57_COUSIN_1.npy,1,1,0,0,1,1,0
maheshaa_Sentence_L2_57_PICK_1.npy,1,1,0,0,1,1,0
maheshaa_Sentence_L2_57_THE_1.npy,1,1,0,0,1,1,0
maheshaa_Sentence_L2_57_COLOUR_1.npy,1,1,0,0,1,1,0
stephy_Phoneme_L6_3-3_BEN_1.npy,1,1,1,1,1,1,0
anju_Sentence_L1_66_WE_1.npy,1,1,0,1,1,0,1
anju_Sentence_L1_66_CHANGED_1.npy,1,1,0,1,1,0,1
anju_Sentence_L1_66_OUR_1.npy,1,1,0,1,1,0,1
anju_Sentence_L1_66_MIND_1.npy,1,1,0,1,1,0,1
anju_Sentence_L1_66_AND_1.npy,1,1,0,1,1,0,1
anju_Sentence_L1_66_DECIDED_1.npy,1,1,0,1,1,0,1
anju_Sentence_L1_66_TO_1.npy,1,1,0,1,1,0,1
anju_Sentence_L1_66_FIND_1.npy,1,1,0,1,1,0,1
anju_Sentence_L1_66_A_1.npy,1,1,0,1,1,0,1
anju_Sentence_L1_66_NEW_1.npy,1,1,0,1,1,0,1
anju_Sentence_L1_66_NIGHT_1.npy,1,1,0,1,1,0,1
anju_Sentence_L1_66_CLUB_1.npy,1,1,0,1,1,0,1
venkatt_Stress_L1_29_COMBINE_1.npy,0,0,0,0,0,0,1
maheshaa_Phoneme_L5_77-1_CUPS_1.npy,1,1,1,1,1,1,0
madhavi_Stress_L1_25_PERMIT_1.npy,1,1,0,0,1,1,1
vishal1_Stress_L2_17_THIS_1.npy,1,1,1,1,1,1,1
vishal1_Stress_L2_17_YEAR_1.npy,1,1,1,1,1,1,1
vishal1_Phoneme_L6_33-2_LARKS_1.npy,1,1,1,0,1,1,0
bharati_Sentence_L3_6_HOW_1.npy,1,1,1,1,0,0,1
bharati_Sentence_L3_6_DO_1.npy,1,1,1,1,0,0,1
bharati_Sentence_L3_6_THEY_1.npy,1,1,1,1,0,0,1
bharati_Sentence_L3_6_TURN_1.npy,1,1,1,1,0,0,1
bharati_Sentence_L3_6_OUT_1.npy,1,1,1,1,0,0,1
vishal1_Phoneme_L5_83-1_CATS_1.npy,1,1,1,0,1,1,1
kiru_Phoneme_L6_28-2_PASS_1.npy,1,1,1,1,1,1,0
madhavi_Phoneme_L1_118-2_MESH_1.npy,1,1,1,0,1,1,1
bharati_Phoneme_L2_70-1_BACK_1.npy,1,1,1,1,1,1,0
vijje_Stress_L1_39_HICCOUGH_1.npy,1,0,0,0,1,1,1
maheshaa_Phoneme_L2_61-1_COAL_1.npy,1,1,1,1,1,1,0
venkatt_Phoneme_L1_2-2_VEAL_1.npy,1,1,1,0,0,1,0
stephy_Phoneme_L5_52-2_SPLENDID_1.npy,1,1,1,1,1,1,0
bibin_Phoneme_L5_97-1_SHELVE_1.npy,1,1,1,0,1,1,0
stephy_Phoneme_L5_68-1_ADMIT_1.npy,1,0,0,0,1,1,1
venktapa_Phoneme_L5_55-2_REACTS_1.npy,1,1,0,0,1,1,1
bharati_Sentence_L2_62_SHE_1.npy,1,0,0,0,1,1,1
bharati_Sentence_L2_62_FOUND_1.npy,1,0,0,0,1,1,1
bharati_Sentence_L2_62_HER_1.npy,1,0,0,0,1,1,1
bharati_Sentence_L2_62_FAVOURITE_1.npy,1,0,0,0,1,1,1
bharati_Sentence_L2_62_PHOTOGRAPHER_1.npy,1,0,0,0,1,1,1
bharati_Phoneme_L5_17-1_LOST_1.npy,1,1,1,1,1,1,0
nandini_Phoneme_L6_10-1_SIX_1.npy,1,1,1,1,1,1,0
bibin_Phoneme_L1_64-2_NEVER_1.npy,1,1,1,1,1,1,0
nandini_Stress_L3_42_I_1.npy,1,0,1,0,1,1,0
nandini_Stress_L3_42_SENT_1.npy,1,0,1,0,1,1,0
nandini_Stress_L3_42_IT_1.npy,1,0,1,0,1,1,0
nandini_Stress_L3_42_FROM_1.npy,1,0,1,0,1,1,0
nandini_Stress_L3_42_LONDON_1.npy,1,0,1,0,1,1,0
vijje_Sentence_L2_111_BEWARE_1.npy,1,1,0,0,0,1,0
vijje_Sentence_L2_111_OF_1.npy,1,1,0,0,0,1,0
vijje_Sentence_L2_111_THE_1.npy,1,1,0,0,0,1,0
vijje_Sentence_L2_111_WILD_1.npy,1,1,0,0,0,1,0
vijje_Sentence_L2_111_WATERFALL_1.npy,1,1,0,0,0,1,0
venktapa_Sentence_L3_11_WHY_1.npy,1,1,1,0,1,0,1
venktapa_Sentence_L3_11_CHARGE_1.npy,1,1,1,0,1,0,1
venktapa_Sentence_L3_11_MONEY_1.npy,1,1,1,0,1,0,1
venktapa_Sentence_L3_11_FOR_1.npy,1,1,1,0,1,0,1
venktapa_Sentence_L3_11_SUCH_1.npy,1,1,1,0,1,0,1
madhavi_Phoneme_L6_1-1_LEAD_1.npy,1,0,0,0,1,1,1
venkatt_Sentence_L2_63_FRED_1.npy,0,0,0,0,0,0,1
venkatt_Sentence_L2_63_FELL_1.npy,0,0,0,0,0,0,1
venkatt_Sentence_L2_63_OFF_1.npy,0,0,0,0,0,0,1
venkatt_Sentence_L2_63_THE_1.npy,0,0,0,0,0,0,1
venkatt_Sentence_L2_63_FIRST_1.npy,0,0,0,0,0,0,1
venkatt_Sentence_L2_63_ROOF_1.npy,0,0,0,0,0,0,1
vijje_Phoneme_L1_136-2_EDGE_1.npy,1,1,1,1,1,1,0
venktapa_Stress_L1_2_ANY_1.npy,1,1,1,1,0,1,0
nandini_Sentence_L2_82_SOME_1.npy,1,1,1,1,1,0,0
nandini_Sentence_L2_82_MEN_1.npy,1,1,1,1,1,0,0
nandini_Sentence_L2_82_CAME_1.npy,1,1,1,1,1,0,0
nandini_Sentence_L2_82_TO_1.npy,1,1,1,1,1,0,0
nandini_Sentence_L2_82_EAT_1.npy,1,1,1,1,1,0,0
nandini_Sentence_L2_82_ICE_1.npy,1,1,1,1,1,0,0
nandini_Sentence_L2_82_CREAM_1.npy,1,1,1,1,1,0,0
madhavi_Intonation_L1_24_CAN_1.npy,1,1,0,1,1,1,1
madhavi_Intonation_L1_24_ANYONE_1.npy,1,1,0,1,1,1,1
madhavi_Intonation_L1_24_TELL_1.npy,1,1,0,1,1,1,1
madhavi_Intonation_L1_24_ME_1.npy,1,1,0,1,1,1,1
madhavi_Intonation_L1_24_THE_1.npy,1,1,0,1,1,1,1
kiru_Phoneme_L5_50-1_SPREAD_1.npy,1,1,1,0,0,1,0
stephy_Sentence_L3_40_IT_1.npy,1,0,0,0,1,1,1
stephy_Sentence_L3_40_TOOK_1.npy,1,0,0,0,1,1,1
stephy_Sentence_L3_40_HIM_1.npy,1,0,0,0,1,1,1
stephy_Sentence_L3_40_A_1.npy,1,0,0,0,1,1,1
stephy_Sentence_L3_40_LONG_1.npy,1,0,0,0,1,1,1
stephy_Sentence_L3_40_TIME_1.npy,1,0,0,0,1,1,1
stephy_Sentence_L3_40_TO_1.npy,1,0,0,0,1,1,1
stephy_Sentence_L3_40_COMPOSE_1.npy,1,0,0,0,1,1,1
nandini_Phoneme_L5_47-2_THREW_1.npy,1,1,1,1,0,1,0
bibin_Phoneme_L2_61-1_COAL_1.npy,1,0,0,0,0,1,1
bibin_Sentence_L2_74_MOST_1.npy,1,0,0,0,1,1,1
bibin_Sentence_L2_74_OF_1.npy,1,0,0,0,1,1,1
bibin_Sentence_L2_74_MY_1.npy,1,0,0,0,1,1,1
bibin_Sentence_L2_74_BUSINESS_1.npy,1,0,0,0,1,1,1
bibin_Sentence_L2_74_IS_1.npy,1,0,0,0,1,1,1
bibin_Sentence_L2_74_IN_1.npy,1,0,0,0,1,1,1
bibin_Sentence_L2_74_THAT_1.npy,1,0,0,0,1,1,1
bibin_Sentence_L2_74_OFFICE_1.npy,1,0,0,0,1,1,1
maheshaa_Phoneme_L2_44-1_PUTTING_1.npy,1,1,1,1,1,1,0
bibin_Phoneme_L6_16-2_BARKS_1.npy,1,1,1,1,1,1,1
stephy_Phoneme_L8_7-1_AMATEUR_1.npy,1,0,0,0,1,1,1
stephy_Sentence_L2_8_DEBBIE_1.npy,1,0,0,0,1,1,0
stephy_Sentence_L2_8_HAD_1.npy,1,0,0,0,1,1,0
stephy_Sentence_L2_8_A_1.npy,1,0,0,0,1,1,0
stephy_Sentence_L2_8_DIFFERENT_1.npy,1,0,0,0,1,1,0
stephy_Sentence_L2_8_CARD_1.npy,1,0,0,0,1,1,0
madhavi_Phoneme_L1_15-2_LOVER_1.npy,1,1,1,0,1,1,1
maheshaa_Stress_L3_14_WHEN_1.npy,1,0,0,0,0,1,1
maheshaa_Stress_L3_14_AM_1.npy,1,0,0,0,0,1,1
anju_Phoneme_L7_15-1_RAKE_1.npy,1,1,1,0,1,1,0
vijje_Stress_L4_34_HE_1.npy,1,1,1,1,0,1,1
vijje_Stress_L4_34_WAS_1.npy,1,1,1,1,0,1,1
